"year","news","pages","sort","RandID"
"1962","Daily News Record - 1962 February 20","14","13317","723444947529"
"1962","Daily News Record - 1962 February 21","36","13318","401603104109"
"1962","Daily News Record - 1962 February 23","16","13319","645314151629"
"1962","Daily News Record - 1962 February 24","14","13320","717833839975"
"1962","Daily News Record - 1962 February 26","16","13321","709551495044"
"1962","Daily News Record - 1962 February 27","14","13322","827340357169"
"1962","Daily News Record - 1962 February 28","18","13323","375453138010"
"1962","Daily News Record - 1962 March 01","20","13324","721514622747"
"1962","Daily News Record - 1962 March 02","18","13325","90573621729"
"1962","Daily News Record - 1962 March 03","14","13326","52848528527"
"1962","Daily News Record - 1962 March 05","14","13327","585305069750"
"1962","Daily News Record - 1962 March 06","14","13328","584989938270"
"1962","Daily News Record - 1962 March 07","12","13329","903102294478"
"1962","Daily News Record - 1962 March 08","18","13330","982885925130"
"1962","Daily News Record - 1962 March 09","14","13331","356819974374"
"1962","Daily News Record - 1962 March 10","14","13332","35344370408"
"1962","Daily News Record - 1962 March 12","14","13333","973732712146"
"1962","Daily News Record - 1962 March 13","14","13334","61223421066"
"1962","Daily News Record - 1962 March 14","20","13335","902548682938"
"1962","Daily News Record - 1962 March 15","20","13336","372288290022"
"1962","Daily News Record - 1962 March 16","16","13337","932641796604"
"1962","Daily News Record - 1962 March 17","14","13338","642158092483"
"1962","Daily News Record - 1962 March 19","14","13339","336979892151"
"1962","Daily News Record - 1962 March 20","14","13340","268928405940"
"1962","Daily News Record - 1962 March 21","20","13341","954606517825"
"1962","Daily News Record - 1962 March 22","20","13342","991849583528"
"1962","Daily News Record - 1962 March 23","18","13343","925455389641"
"1962","Daily News Record - 1962 March 24","16","13344","318343102598"
"1962","Daily News Record - 1962 March 26","14","13345","69778726847"
"1962","Daily News Record - 1962 March 27","14","13346","690749955255"
"1962","Daily News Record - 1962 March 28","20","13347","247217397448"
"1962","Daily News Record - 1962 March 29","22","13348","742252847581"
"1962","Daily News Record - 1962 March 30","20","13349","457821232940"
"1962","Daily News Record - 1962 March 31","16","13350","693749331961"
"1962","Daily News Record - 1962 April 02","16","13351","171056051321"
"1962","Daily News Record - 1962 April 03","14","13352","679052514738"
"1962","Daily News Record - 1962 April 04","20","13353","741548923803"
"1962","Daily News Record - 1962 April 05","24","13354","71261221894"
"1962","Daily News Record - 1962 April 06","20","13355","535189095891"
"1962","Daily News Record - 1962 April 07","16","13356","250699031104"
"1962","Daily News Record - 1962 April 09","14","13357","930007790115"
"1962","Daily News Record - 1962 April 10","16","13358","502322951798"
"1962","Daily News Record - 1962 April 11","20","13359","947419938313"
"1962","Daily News Record - 1962 April 12","24","13360","171424318300"
"1962","Daily News Record - 1962 April 13","20","13361","325963778274"
"1962","Daily News Record - 1962 April 14","16","13362","919888217235"
"1962","Daily News Record - 1962 April 16","14","13363","177284265438"
"1962","Daily News Record - 1962 April 17","16","13364","5970061642"
"1962","Daily News Record - 1962 April 18","20","13365","409062457652"
"1962","Daily News Record - 1962 April 19","26","13366","318840313150"
"1962","Daily News Record - 1962 April 20","18","13367","198809492100"
"1962","Daily News Record - 1962 April 21","12","13368","311017402650"
"1962","Daily News Record - 1962 April 23","16","13369","433459551191"
"1962","Daily News Record - 1962 April 24","16","13370","628856171622"
"1962","Daily News Record - 1962 April 25","20","13371","60675370604"
"1962","Daily News Record - 1962 April 26","24","13372","800711213157"
"1962","Daily News Record - 1962 April 27","18","13373","237511440667"
"1962","Daily News Record - 1962 April 28","38","13374","727102896260"
"1962","Daily News Record - 1962 April 30","18","13375","409978153979"
"1962","Daily News Record - 1962 May 01","18","13376","365655171724"
"1962","Daily News Record - 1962 May 02","22","13377","553153820459"
"1962","Daily News Record - 1962 May 03","30","13378","119850045193"
"1962","Daily News Record - 1962 May 04","18","13379","676464768086"
"1962","Daily News Record - 1962 May 05","16","13380","244480425575"
"1962","Daily News Record - 1962 May 07","14","13381","923885736135"
"1962","Daily News Record - 1962 May 08","16","13382","557432477111"
"1962","Daily News Record - 1962 May 09","22","13383","636017510148"
"1962","Daily News Record - 1962 May 10","24","13384","898067183730"
"1962","Daily News Record - 1962 May 11","20","13385","192815306701"
"1962","Daily News Record - 1962 May 12","16","13386","863600137309"
"1962","Daily News Record - 1962 May 14","14","13387","315333853795"
"1962","Daily News Record - 1962 May 15","18","13388","168725149573"
"1962","Daily News Record - 1962 May 16","32","13389","406012491830"
"1962","Daily News Record - 1962 May 17","28","13390","558142723187"
"1962","Daily News Record - 1962 May 18","16","13391","974160003187"
"1962","Daily News Record - 1962 May 19","14","13392","120115263519"
"1962","Daily News Record - 1962 May 21","14","13393","891453327904"
"1962","Daily News Record - 1962 May 22","16","13394","430778731154"
"1962","Daily News Record - 1962 May 23","18","13395","207100901301"
"1962","Daily News Record - 1962 May 24","24","13396","548421789023"
"1962","Daily News Record - 1962 May 25","20","13397","220129119188"
"1962","Daily News Record - 1962 May 26","14","13398","84649949398"
"1962","Daily News Record - 1962 May 28","16","13399","43943459958"
"1962","Daily News Record - 1962 May 29","20","13400","531260337601"
"1962","Daily News Record - 1962 May 31","28","13401","733433132981"
"1962","Daily News Record - 1962 June 01","20","13402","609364023475"
"1962","Daily News Record - 1962 June 02","14","13403","295593841674"
"1962","Daily News Record - 1962 June 04","14","13404","538033991090"
"1962","Daily News Record - 1962 June 05","16","13405","329726410058"
"1962","Daily News Record - 1962 June 06","20","13406","966379284155"
"1962","Daily News Record - 1962 June 07","32","13407","292143685899"
"1962","Daily News Record - 1962 June 08","18","13408","563926241831"
"1962","Daily News Record - 1962 June 09","18","13409","243023364233"
"1962","Daily News Record - 1962 June 11","16","13410","373627589496"
"1962","Daily News Record - 1962 June 13","20","13411","590244234739"
"1962","Daily News Record - 1962 June 14","24","13412","469446033993"
"1962","Daily News Record - 1962 June 15","16","13413","618026907378"
"1962","Daily News Record - 1962 June 16","16","13414","961622495598"
"1962","Daily News Record - 1962 June 18","14","13415","188881375729"
"1962","Daily News Record - 1962 June 19","14","13416","208416751737"
"1962","Daily News Record - 1962 June 20","18","13417","788281898719"
"1962","Daily News Record - 1962 June 21","22","13418","239901632972"
"1962","Daily News Record - 1962 June 22","36","13419","285808681735"
"1962","Daily News Record - 1962 June 23","16","13420","909527562413"
"1962","Daily News Record - 1962 June 25","14","13421","298004779741"
"1962","Daily News Record - 1962 June 26","16","13422","460503727995"
"1962","Daily News Record - 1962 June 27","18","13423","631309590567"
"1962","Daily News Record - 1962 June 28","26","13424","840042085513"
"1962","Daily News Record - 1962 June 29","16","13425","873186318529"
"1962","Daily News Record - 1962 June 30","14","13426","794282271407"
"1962","Daily News Record - 1962 July 02","16","13427","91623929380"
"1962","Daily News Record - 1962 July 03","16","13428","124985920562"
"1962","Daily News Record - 1962 July 05","24","13429","743853449875"
"1962","Daily News Record - 1962 July 06","14","13430","346209398279"
"1962","Daily News Record - 1962 July 07","16","13431","121288051440"
"1962","Daily News Record - 1962 July 09","16","13432","721111129667"
"1962","Daily News Record - 1962 July 10","14","13433","946915259971"
"1962","Daily News Record - 1962 July 11","20","13434","427425106432"
"1962","Daily News Record - 1962 July 12","22","13435","461801915338"
"1962","Daily News Record - 1962 July 13","16","13436","552162332912"
"1962","Daily News Record - 1962 July 14","14","13437","497807227032"
"1962","Daily News Record - 1962 July 16","14","13438","174638502751"
"1962","Daily News Record - 1962 July 17","14","13439","533450499216"
"1962","Daily News Record - 1962 July 18","18","13440","900445637322"
"1962","Daily News Record - 1962 July 19","20","13441","609186891656"
"1962","Daily News Record - 1962 July 20","16","13442","561589329332"
"1962","Daily News Record - 1962 July 21","16","13443","667771005104"
"1962","Daily News Record - 1962 July 23","14","13444","119428182573"
"1962","Daily News Record - 1962 July 24","14","13445","456223193273"
"1962","Daily News Record - 1962 July 25","20","13446","82629583943"
"1962","Daily News Record - 1962 July 26","24","13447","540071370929"
"1962","Daily News Record - 1962 July 27","16","13448","483072649178"
"1962","Daily News Record - 1962 July 28","16","13449","340560771492"
"1962","Daily News Record - 1962 July 30","14","13450","905086611729"
"1962","Daily News Record - 1962 July 31","16","13451","904569670281"
"1962","Daily News Record - 1962 August 01","18","13452","519837637332"
"1962","Daily News Record - 1962 August 02","20","13453","488829593675"
"1962","Daily News Record - 1962 August 03","14","13454","84920607627"
"1962","Daily News Record - 1962 August 04","16","13455","9138042518"
"1962","Daily News Record - 1962 August 06","14","13456","492751387127"
"1962","Daily News Record - 1962 August 07","14","13457","136609332587"
"1962","Daily News Record - 1962 August 08","20","13458","519291031431"
"1962","Daily News Record - 1962 August 09","22","13459","872298858274"
"1962","Daily News Record - 1962 August 10","18","13460","781692873345"
"1962","Daily News Record - 1962 August 11","14","13461","995046980424"
"1962","Daily News Record - 1962 August 13","16","13462","669997999986"
"1962","Daily News Record - 1962 August 14","15","13463","942034887970"
"1962","Daily News Record - 1962 August 15","32","13464","799990870522"
"1962","Daily News Record - 1962 August 16","22","13465","674865248058"
"1962","Daily News Record - 1962 August 17","18","13466","733366283424"
"1962","Daily News Record - 1962 August 18","16","13467","524139303383"
"1962","Daily News Record - 1962 August 20","16","13468","734678146490"
"1962","Daily News Record - 1962 August 21","14","13469","151288360834"
"1962","Daily News Record - 1962 August 22","22","13470","854991094943"
"1962","Daily News Record - 1962 August 23","22","13471","767245404869"
"1962","Daily News Record - 1962 August 24","16","13472","838214505109"
"1962","Daily News Record - 1962 August 25","16","13473","893450924738"
"1962","Daily News Record - 1962 August 27","14","13474","191866426032"
"1962","Daily News Record - 1962 August 28","14","13475","922340029308"
"1962","Daily News Record - 1962 August 29","18","13476","219218961372"
"1962","Daily News Record - 1962 August 30","26","13477","853144599261"
"1962","Daily News Record - 1962 August 31","16","13478","109768241642"
"1962","Daily News Record - 1962 September 01","16","13479","56478656353"
"1962","Daily News Record - 1962 September 04","18","13480","80727894611"
"1962","Daily News Record - 1962 September 05","16","13481","110296375802"
"1962","Daily News Record - 1962 September 06","22","13482","570366412222"
"1962","Daily News Record - 1962 September 07","16","13483","393584293059"
